Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Conductivity QC Flag,Conductivity Count,Density (kg/m3),Density QC Flag,Density Count, Depth (m), Depth QC Flag, Depth Count,Salinity (psu),Salinity QC Flag,Practical Salinity Count,Pressure (dbar), Pressure QC Flag, Pressure Count,Sigma-t (kg/m3),Sigma-t QC Flag,Sigma-t Count,Sigma-theta (0 dbar) (kg/m3),Sigma-theta (0 dbar) QC Flag,Sigma-theta (0 dbar) Count,Sound Speed (m/s),Sound Speed QC Flag,Sound Speed Count,Temperature (C),Temperature QC Flag,Temperature Count
2024-01-05T22:30:00.000Z,2.248579903,7,3521,1022.312662932,7,3521, NaN,9,0,27.728843539,7,3521,8.895453746,7,3524,22.269324228,7,3521,22.269324963,7,3521,1432.641864811,7,3521,-1.453644438,7,3524
2024-01-05T23:30:00.000Z,2.248482463,7,3524,1022.31354724,7,3524, NaN,9,0,27.729648354,7,3524,8.93859461,7,3525,22.269997762,7,3524,22.269998496,7,3524,1432.632478434,7,3524,-1.455944057,7,3525
2024-01-06T00:30:00.000Z,2.248408081,7,3523,1022.313034272,7,3523, NaN,9,0,27.728911524,7,3523,8.955373617,7,3525,22.269402864,7,3523,22.269403599,7,3523,1432.630332671,7,3523,-1.456239092,7,3525
2024-01-06T01:30:00.000Z,2.248258536,7,3524,1022.310753494,7,3524, NaN,9,0,27.725963905,7,3524,8.97972186,7,3527,22.267003537,7,3524,22.267004274,7,3524,1432.631492054,7,3524,-1.455254551,7,3527
2024-01-06T02:30:00.000Z,2.248366378,7,3526,1022.311278575,7,3526, NaN,9,0,27.726624929,7,3526,8.97911401,7,3526,22.267531882,7,3526,22.267532621,7,3526,1432.636502552,7,3526,-1.45440207,7,3526
2024-01-06T03:30:00.000Z,2.247914112,7,3529,1022.309670111,7,3529, NaN,9,0,27.724734316,7,3529,8.955052393,7,3531,22.266039161,7,3529,22.266039889,7,3529,1432.611720317,7,3529,-1.458908241,7,3531
2024-01-06T04:30:00.000Z,2.247793312,7,3530,1022.306316565,7,3530, NaN,9,0,27.720793881,7,3530,8.927312571,7,3532,22.262821152,7,3530,22.262821881,7,3530,1432.618059773,7,3530,-1.456415657,7,3532
2024-01-06T05:30:00.000Z,2.248167616,7,3528,1022.306832678,7,3528, NaN,9,0,27.72164708,7,3528,8.899933976,7,3529,22.263472036,7,3528,22.263472772,7,3528,1432.640687642,7,3528,-1.451888524,7,3529
2024-01-06T06:30:00.000Z,2.247993717,7,3530,1022.306816934,7,3530, NaN,9,0,27.721671445,7,3530,8.887747592,7,3530,22.263514927,7,3530,22.263515657,7,3530,1432.628213314,7,3530,-1.454428697,7,3530
2024-01-06T07:30:00.000Z,2.248282715,7,3525,1022.312096785,7,3525, NaN,9,0,27.728094468,7,3525,8.897239864,7,3527,22.26874831,7,3525,22.268749038,7,3525,1432.623919149,7,3525,-1.457138163,7,3527
2024-01-06T08:30:00.000Z,2.24834496,7,3526,1022.311468662,7,3526, NaN,9,0,27.727267782,7,3526,8.909291265,7,3526,22.268061888,7,3526,22.26806262,7,3526,1432.631610891,7,3526,-1.455361855,7,3526
2024-01-06T09:30:00.000Z,2.248184611,7,3526,1022.311348126,7,3526, NaN,9,0,27.72693477,7,3526,8.93619983,7,3528,22.267809677,7,3526,22.267810408,7,3526,1432.621982133,7,3526,-1.457343764,7,3528
2024-01-06T10:30:00.000Z,2.248029932,7,3527,1022.31023009,7,3527, NaN,9,0,27.725393762,7,3527,8.962071105,7,3530,22.266565284,7,3527,22.266566015,7,3527,1432.61741962,7,3527,-1.457945496,7,3530
2024-01-06T11:30:00.000Z,2.248170754,7,3527,1022.312959058,7,3527, NaN,9,0,27.728457301,7,3527,9.009868764,7,3528,22.269061266,7,3527,22.269061999,7,3527,1432.616133541,7,3527,-1.459219133,7,3528
2024-01-06T12:30:00.000Z,2.247991484,7,3530,1022.312538522,7,3530, NaN,9,0,27.727944193,7,3530,9.005083003,7,3530,22.268663412,7,3530,22.268664141,7,3530,1432.605451275,7,3530,-1.461263399,7,3530
2024-01-06T13:30:00.000Z,2.247839847,7,3529,1022.312852293,7,3529, NaN,9,0,27.728059989,7,3529,9.045783064,7,3531,22.268778203,7,3529,22.26877893,7,3529,1432.594886937,7,3529,-1.463605296,7,3531
2024-01-06T14:30:00.000Z,2.247787361,7,3531,1022.312478716,7,3531, NaN,9,0,27.727865562,7,3531,9.000479479,7,3533,22.268625182,7,3531,22.268625905,7,3531,1432.59136307,7,3531,-1.464130201,7,3533
2024-01-06T15:30:00.000Z,2.247988483,7,3527,1022.312433485,7,3527, NaN,9,0,27.727961894,7,3527,8.980482436,7,3530,22.268678183,7,3527,22.26867891,7,3527,1432.604847746,7,3527,-1.461310085,7,3530
2024-01-06T16:30:00.000Z,2.24786136,7,3529,1022.310243885,7,3529, NaN,9,0,27.725651459,7,3529,8.916908524,7,3531,22.266798359,7,3529,22.266799081,7,3529,1432.603972797,7,3529,-1.460636335,7,3531
2024-01-06T17:30:00.000Z,2.247757975,7,3530,1022.310164415,7,3530, NaN,9,0,27.725843541,7,3530,8.865442117,7,3533,22.266969095,7,3530,22.266969809,7,3530,1432.595289518,7,3530,-1.462309765,7,3533
2024-01-06T18:30:00.000Z,2.247809099,7,3531,1022.310760133,7,3531, NaN,9,0,27.726806004,7,3531,8.827041619,7,3532,22.267751891,7,3531,22.267752603,7,3531,1432.594665817,7,3531,-1.462581908,7,3532
2024-01-06T19:30:00.000Z,2.248273212,7,3524,1022.317082234,7,3524, NaN,9,0,27.734736975,7,3524,8.801203289,7,3527,22.274199965,7,3524,22.274200674,7,3524,1432.596383939,7,3524,-1.464357528,7,3527
2024-01-06T20:30:00.000Z,2.248140908,7,3525,1022.317197742,7,3525, NaN,9,0,27.734705986,7,3525,8.826513322,7,3528,22.274191724,7,3525,22.274192431,7,3525,1432.587523688,7,3525,-1.466253912,7,3528
2024-01-06T21:30:00.000Z,2.248498292,7,3519,1022.319578905,7,3519, NaN,9,0,27.737581074,7,3519,8.840618156,7,3525,22.276504957,7,3519,22.276505671,7,3519,1432.60173771,7,3519,-1.464167887,7,3525
2024-01-06T22:30:00.000Z,2.248681349,7,3522,1022.317961193,7,3522, NaN,9,0,27.735370329,7,3522,8.886045416,7,3523,22.274667187,7,3522,22.274667914,7,3522,1432.623717206,7,3522,-1.459173716,7,3523
2024-01-06T23:30:00.000Z,2.248562438,7,3519,1022.316161982,7,3519, NaN,9,0,27.732894856,7,3519,8.930499432,7,3524,22.272651463,7,3519,22.272652194,7,3519,1432.62550071,7,3519,-1.45826521,7,3524
2024-01-07T00:30:00.000Z,2.248543508,7,3521,1022.320935163,7,3521, NaN,9,0,27.738426498,7,3521,8.977679625,7,3524,22.277193489,7,3521,22.277194214,7,3521,1432.603489066,7,3521,-1.464502923,7,3524
2024-01-07T01:30:00.000Z,2.24839143,7,3524,1022.32444734,7,3524, NaN,9,0,27.742594353,7,3524,8.992232558,7,3526,22.280633146,7,3524,22.280633861,7,3524,1432.576928207,7,3524,-1.471184487,7,3526
2024-01-07T02:30:00.000Z,2.24842496,7,3524,1022.324319733,7,3524, NaN,9,0,27.742306697,7,3524,9.015386383,7,3525,22.28039293,7,3524,22.280393648,7,3524,1432.5807063,7,3524,-1.470404426,7,3525
2024-01-07T03:30:00.000Z,2.248542884,7,3520,1022.323848837,7,3520, NaN,9,0,27.741840881,7,3520,9.000447219,7,3524,22.279995381,7,3520,22.279996102,7,3520,1432.590598864,7,3520,-1.468180647,7,3524
2024-01-07T04:30:00.000Z,2.248823675,7,3518,1022.326455933,7,3518, NaN,9,0,27.745147157,7,3518,8.98621891,7,3522,22.282672259,7,3518,22.282672982,7,3518,1432.597403354,7,3518,-1.467658859,7,3522
2024-01-07T05:30:00.000Z,2.248914107,7,3518,1022.322596287,7,3518, NaN,9,0,27.740576492,7,3518,8.966598864,7,3520,22.278909649,7,3518,22.27891038,7,3518,1432.62109494,7,3518,-1.461435653,7,3520
2024-01-07T06:30:00.000Z,2.248361607,7,3521,1022.320191404,7,3521, NaN,9,0,27.737589094,7,3521,8.961117981,7,3526,22.276529783,7,3521,22.276530503,7,3521,1432.593699801,7,3521,-1.466232161,7,3526
2024-01-07T07:30:00.000Z,2.248580114,7,3521,1022.32287147,7,3521, NaN,9,0,27.740961602,7,3521,8.949013337,7,3524,22.279268988,7,3521,22.279269708,7,3521,1432.595923317,7,3521,-1.466679597,7,3524
2024-01-07T08:30:00.000Z,2.248520667,7,3523,1022.323383486,7,3523, NaN,9,0,27.741668379,7,3523,8.933445233,7,3524,22.279856472,7,3523,22.279857187,7,3523,1432.588833948,7,3523,-1.468285556,7,3524
2024-01-07T09:30:00.000Z,2.248656093,7,3522,1022.322715081,7,3522, NaN,9,0,27.740857098,7,3522,8.936614817,7,3523,22.279173335,7,3522,22.279174056,7,3522,1432.60148268,7,3522,-1.465454896,7,3523
2024-01-07T10:30:00.000Z,2.248532733,7,3523,1022.323529767,7,3523, NaN,9,0,27.741791428,7,3523,8.943057305,7,3525,22.279955936,7,3523,22.279956653,7,3523,1432.589307692,7,3523,-1.468248142,7,3525
2024-01-07T11:30:00.000Z,2.248606664,7,3061,1022.324299184,7,3061, NaN,9,0,27.742478863,7,3061,8.987155527,7,3067,22.280510702,7,3061,22.280511422,7,3061,1432.592467494,7,3061,-1.467934529,7,3067
2024-01-07T12:30:00.000Z,2.248674014,7,3458,1022.323988673,7,3458, NaN,9,0,27.741983488,7,3458,9.00869353,7,3462,22.280095604,7,3458,22.280096329,7,3458,1432.599349046,7,3458,-1.466445003,7,3462
2024-01-07T13:30:00.000Z,2.249055748,7,3518,1022.326575564,7,3518, NaN,9,0,27.744872456,7,3518,9.063341574,7,3519,22.282417204,7,3518,22.28241794,7,3518,1432.61576606,7,3518,-1.464050924,7,3519
2024-01-07T14:30:00.000Z,2.249104445,7,3516,1022.329844845,7,3516, NaN,9,0,27.748972099,7,3516,9.045019045,7,3518,22.285775031,7,3516,22.28577576,7,3516,1432.60316752,7,3516,-1.467727032,7,3518
2024-01-07T15:30:00.000Z,2.248973311,7,3516,1022.324570361,7,3516, NaN,9,0,27.742544198,7,3516,9.041777778,7,3519,22.280517263,7,3516,22.280517999,7,3516,1432.618634528,7,3516,-1.462733504,7,3519
2024-01-07T16:30:00.000Z,2.249096598,7,3516,1022.324524931,7,3516, NaN,9,0,27.742830631,7,3516,8.987634555,7,3519,22.280736054,7,3516,22.280736788,7,3516,1432.625466155,7,3516,-1.461228986,7,3519
2024-01-07T17:30:00.000Z,2.248988217,7,3516,1022.323127854,7,3516, NaN,9,0,27.741370677,7,3516,8.94391759,7,3519,22.279551826,7,3516,22.279552556,7,3516,1432.622912116,7,3516,-1.461202927,7,3519
2024-01-07T18:30:00.000Z,2.249121339,7,3518,1022.32173377,7,3518, NaN,9,0,27.740017339,7,3518,8.889522172,7,3518,22.278423632,7,3518,22.278424364,7,3518,1432.636736214,7,3518,-1.457797555,7,3518
2024-01-07T19:30:00.000Z,2.248815033,7,3519,1022.320911223,7,3519, NaN,9,0,27.739115828,7,3519,8.864203294,7,3522,22.277723425,7,3519,22.277724147,7,3519,1432.61839983,7,3519,-1.461239637,7,3522
2024-01-07T20:30:00.000Z,2.2491338,7,3516,1022.32213552,7,3516, NaN,9,0,27.740781627,7,3516,8.843614838,7,3518,22.279048901,7,3516,22.279049628,7,3516,1432.634094994,7,3516,-1.458407987,7,3518
2024-01-07T21:30:00.000Z,2.249026935,7,3517,1022.324477837,7,3517, NaN,9,0,27.743495735,7,3517,8.864108838,7,3519,22.281290288,7,3517,22.281291009,7,3517,1432.616398351,7,3517,-1.462876243,7,3519
2024-01-07T22:30:00.000Z,2.248849753,7,3518,1022.320952183,7,3518, NaN,9,0,27.739111171,7,3518,8.874324624,7,3521,22.277715156,7,3518,22.27771588,7,3518,1432.620966742,7,3518,-1.46074192,7,3521
2024-01-07T23:30:00.000Z,2.249201786,7,3517,1022.323997637,7,3517, NaN,9,0,27.742546943,7,3517,8.930186807,7,3517,22.280489148,7,3517,22.280489881,7,3517,1432.633199033,7,3517,-1.459365112,7,3517
2024-01-08T00:30:00.000Z,2.248910495,7,3517,1022.323837856,7,3517, NaN,9,0,27.742084731,7,3517,8.967194602,7,3520,22.280148008,7,3517,22.280148736,7,3517,1432.615027012,7,3517,-1.463107159,7,3520
2024-01-08T01:30:00.000Z,2.248813083,7,3519,1022.325291332,7,3519, NaN,9,0,27.743482154,7,3519,9.027367405,7,3522,22.281307531,7,3519,22.281308259,7,3519,1432.603605001,7,3519,-1.466052101,7,3522
2024-01-08T02:30:00.000Z,2.248822037,7,3520,1022.32514714,7,3520, NaN,9,0,27.743166335,7,3520,9.051181767,7,3521,22.281047433,7,3520,22.281048164,7,3520,1432.605759375,7,3520,-1.465596251,7,3521
2024-01-08T03:30:00.000Z,2.24893131,7,3520,1022.324320869,7,3520, NaN,9,0,27.742220824,7,3520,9.043894602,7,3520,22.280257346,7,3520,22.280258081,7,3520,1432.616990625,7,3520,-1.462993636,7,3520
2024-01-08T04:30:00.000Z,2.24887372,7,3516,1022.326519679,7,3516, NaN,9,0,27.744754636,7,3516,9.066695257,7,3521,22.282344213,7,3516,22.282344944,7,3516,1432.603478669,7,3516,-1.466565436,7,3521
2024-01-08T05:30:00.000Z,2.248977148,7,3517,1022.324764256,7,3517, NaN,9,0,27.742970742,7,3517,9.009848537,7,3519,22.280866605,7,3517,22.280867337,7,3517,1432.616857833,7,3517,-1.46311455,7,3519
2024-01-08T06:30:00.000Z,2.249023259,7,3519,1022.323878516,7,3519, NaN,9,0,27.741926627,7,3519,9.005244318,7,3520,22.280003777,7,3519,22.280004512,7,3519,1432.624049162,7,3519,-1.461328636,7,3520
2024-01-08T07:30:00.000Z,2.248936037,7,3520,1022.325440187,7,3520, NaN,9,0,27.744015426,7,3520,8.97148608,7,3520,22.281729031,7,3520,22.281729757,7,3520,1432.609435795,7,3520,-1.464811477,7,3520
2024-01-08T08:30:00.000Z,2.249040566,7,3515,1022.326747504,7,3515, NaN,9,0,27.745715989,7,3515,8.956212845,7,3519,22.283110752,7,3515,22.283111477,7,3515,1432.610015078,7,3515,-1.465108752,7,3519
2024-01-08T09:30:00.000Z,2.24902818,7,3517,1022.331121383,7,3517, NaN,9,0,27.751074837,7,3517,8.95078545,7,3519,22.287509867,7,3517,22.287510583,7,3517,1432.588449247,7,3517,-1.471041489,7,3519
2024-01-08T10:30:00.000Z,2.249088933,7,3516,1022.330012095,7,3516, NaN,9,0,27.749878498,7,3516,8.926329733,7,3518,22.286520213,7,3516,22.28652093,7,3516,1432.597017918,7,3516,-1.46885921,7,3518
2024-01-08T11:30:00.000Z,2.248933054,7,3517,1022.329152593,7,3517, NaN,9,0,27.748493745,7,3517,8.978890341,7,3520,22.285404229,7,3517,22.285404948,7,3517,1432.592096105,7,3517,-1.469661165,7,3520
2024-01-08T12:30:00.000Z,2.249226584,7,3516,1022.330499825,7,3516, NaN,9,0,27.750128754,7,3516,8.987971282,7,3517,22.286708155,7,3516,22.28670888,7,3516,1432.606510239,7,3516,-1.46717549,7,3517
2024-01-08T13:30:00.000Z,2.249126606,7,3515,1022.331590079,7,3515, NaN,9,0,27.751077952,7,3515,9.049040364,7,3518,22.287500274,7,3515,22.287501,7,3515,1432.596660882,7,3515,-1.46967382,7,3518
2024-01-08T14:30:00.000Z,2.249225811,7,3516,1022.332488743,7,3516, NaN,9,0,27.752083276,7,3516,9.066804094,7,3517,22.288312535,7,3516,22.288313264,7,3516,1432.599986064,7,3516,-1.469326926,7,3517
2024-01-08T15:30:00.000Z,2.249375013,7,3513,1022.332691598,7,3513, NaN,9,0,27.752326388,7,3513,9.07153413,7,3516,22.288492805,7,3513,22.288493538,7,3513,1432.609583831,7,3513,-1.467432793,7,3516
2024-01-08T16:30:00.000Z,2.249108305,7,3516,1022.331835197,7,3516, NaN,9,0,27.751340728,7,3516,9.054588118,7,3518,22.287718268,7,3516,22.287718993,7,3516,1432.594445677,7,3516,-1.470221006,7,3518
2024-01-08T17:30:00.000Z,2.249144475,7,3513,1022.331494154,7,3513, NaN,9,0,27.751198577,7,3513,9.0095722,7,3518,22.287596768,7,3513,22.287597491,7,3513,1432.596924281,7,3513,-1.469521859,7,3518
2024-01-08T18:30:00.000Z,2.249033812,7,3518,1022.332325012,7,3518, NaN,9,0,27.752356055,7,3518,8.9821185,7,3519,22.288560563,7,3518,22.288561279,7,3518,1432.58434025,7,3518,-1.47235098,7,3519
2024-01-08T19:30:00.000Z,2.249924318,7,3504,1022.335314663,7,3504, NaN,9,0,27.756629024,7,3504,8.900302365,7,3509,22.291951602,7,3504,22.291952329,7,3504,1432.629308219,7,3504,-1.46399544,7,3509
2024-01-08T20:30:00.000Z,2.249754505,7,3507,1022.334051525,7,3507, NaN,9,0,27.755096664,7,3507,8.89454926,7,3512,22.290716095,7,3507,22.29071682,7,3507,1432.623200456,7,3507,-1.46480504,7,3512
2024-01-08T21:30:00.000Z,2.249934715,7,3504,1022.334227588,7,3504, NaN,9,0,27.755636444,7,3504,8.84476945,7,3509,22.291135349,7,3504,22.291136074,7,3504,1432.633134703,7,3504,-1.462743574,7,3509
2024-01-08T22:30:00.000Z,2.249899815,7,3509,1022.334080703,7,3509, NaN,9,0,27.755241351,7,3509,8.880174644,7,3510,22.290815866,7,3509,22.290816594,7,3509,1432.632660017,7,3509,-1.462851481,7,3510
2024-01-08T23:30:00.000Z,2.249886535,7,3506,1022.334244808,7,3506, NaN,9,0,27.755365744,7,3506,8.892599145,7,3510,22.29091941,7,3506,22.290920138,7,3506,1432.631394467,7,3506,-1.463177806,7,3510
2024-01-09T00:30:00.000Z,2.25031206,7,3500,1022.335585737,7,3500, NaN,9,0,27.756724429,7,3500,8.950538505,7,3506,22.291979515,7,3500,22.291980258,7,3500,1432.656820286,7,3500,-1.458517456,7,3506
2024-01-09T01:30:00.000Z,2.250247701,7,3497,1022.338156136,7,3497, NaN,9,0,27.759515756,7,3497,9.005938391,7,3506,22.294279037,7,3497,22.294279778,7,3497,1432.642285959,7,3497,-1.462472904,7,3506
2024-01-09T02:30:00.000Z,2.249863212,7,3509,1022.335460381,7,3509, NaN,9,0,27.755971074,7,3509,9.039244444,7,3510,22.291420275,7,3509,22.291421013,7,3509,1432.629394984,7,3509,-1.464250484,7,3510
2024-01-09T03:30:00.000Z,2.249857745,7,3507,1022.339534125,7,3507, NaN,9,0,27.760806416,7,3507,9.060544729,7,3510,22.295389109,7,3507,22.295389841,7,3507,1432.610716567,7,3507,-1.469528319,7,3510
2024-01-09T04:30:00.000Z,2.249787087,7,3505,1022.337966231,7,3505, NaN,9,0,27.758910956,7,3505,9.056115067,7,3511,22.293842839,7,3505,22.293843572,7,3505,1432.612972611,7,3505,-1.468521447,7,3511
2024-01-09T05:30:00.000Z,2.249675111,7,3508,1022.334734005,7,3508, NaN,9,0,27.755061231,7,3508,9.038275548,7,3513,22.290698038,7,3508,22.290698772,7,3508,1432.619681585,7,3508,-1.465998833,7,3513
2024-01-09T06:30:00.000Z,2.24949842,7,3512,1022.335376361,7,3512, NaN,9,0,27.75594197,7,3512,9.01691292,7,3514,22.291443515,7,3512,22.291444241,7,3512,1432.603600797,7,3512,-1.469489812,7,3514
2024-01-09T07:30:00.000Z,2.249720604,7,3510,1022.340278507,7,3510, NaN,9,0,27.762188718,7,3510,8.976803246,7,3512,22.29654059,7,3510,22.296541309,7,3510,1432.594633618,7,3510,-1.472951253,7,3512
2024-01-09T08:30:00.000Z,2.249622195,7,3512,1022.339683978,7,3512, NaN,9,0,27.761705894,7,3512,8.933464692,7,3512,22.296156869,7,3512,22.296157583,7,3512,1432.589029328,7,3512,-1.473831976,7,3512
2024-01-09T09:30:00.000Z,2.250048239,7,3504,1022.336674578,7,3504, NaN,9,0,27.758272603,7,3504,8.905985751,7,3509,22.293283974,7,3504,22.293284703,7,3504,1432.631745148,7,3504,-1.463971844,7,3509
2024-01-09T10:30:00.000Z,2.250249591,7,3498,1022.340719311,7,3498, NaN,9,0,27.763269497,7,3498,8.899742442,7,3506,22.297358802,7,3498,22.297359527,7,3498,1432.626568325,7,3498,-1.466406731,7,3506
2024-01-09T11:30:00.000Z,2.249892608,7,3508,1022.336463134,7,3508, NaN,9,0,27.758047577,7,3508,8.896172934,7,3510,22.293119683,7,3508,22.293120407,7,3508,1432.621564994,7,3508,-1.465971909,7,3510
2024-01-09T12:30:00.000Z,2.250034313,7,3508,1022.337838459,7,3508, NaN,9,0,27.759632526,7,3508,8.915302452,7,3508,22.29440205,7,3508,22.294402777,7,3508,1432.625688426,7,3508,-1.465634635,7,3508
2024-01-09T13:30:00.000Z,2.249724758,7,3506,1022.33552569,7,3506, NaN,9,0,27.756507958,7,3506,8.95845131,7,3512,22.291878389,7,3506,22.291879116,7,3506,1432.616538505,7,3506,-1.466785849,7,3512
2024-01-09T14:30:00.000Z,2.249765645,7,3506,1022.338745727,7,3506, NaN,9,0,27.760197832,7,3506,8.998785531,7,3511,22.294901297,7,3506,22.294902022,7,3506,1432.605741586,7,3506,-1.470174566,7,3511
2024-01-09T15:30:00.000Z,2.249545417,7,3513,1022.341679106,7,3513, NaN,9,0,27.76347162,7,3513,9.04331531,7,3514,22.297616066,7,3513,22.297616783,7,3513,1432.578299744,7,3513,-1.47689724,7,3514
2024-01-09T16:30:00.000Z,2.249901136,7,3505,1022.340237879,7,3505, NaN,9,0,27.761742996,7,3505,9.048423647,7,3510,22.296151904,7,3505,22.296152635,7,3505,1432.60995378,7,3505,-1.46989698,7,3510
2024-01-09T17:30:00.000Z,2.249549165,7,3511,1022.338423449,7,3511, NaN,9,0,27.759437112,7,3511,9.054867065,7,3513,22.294305084,7,3511,22.294305809,7,3511,1432.594250641,7,3511,-1.472521378,7,3513
2024-01-09T18:30:00.000Z,2.2497835,7,3503,1022.341231552,7,3503, NaN,9,0,27.763079989,7,3503,9.023963543,7,3511,22.29726391,7,3503,22.297264633,7,3503,1432.596238938,7,3503,-1.473021248,7,3511
2024-01-09T19:30:00.000Z,2.250030103,7,3506,1022.33787418,7,3506, NaN,9,0,27.759298089,7,3506,8.978834996,7,3509,22.294128274,7,3506,22.294129007,7,3506,1432.627490588,7,3506,-1.465366914,7,3509
2024-01-09T20:30:00.000Z,2.250024264,7,3506,1022.339419834,7,3506, NaN,9,0,27.761516001,7,3506,8.922239168,7,3508,22.295949131,7,3506,22.295949855,7,3506,1432.617827153,7,3506,-1.467803905,7,3508
2024-01-09T21:30:00.000Z,2.250260821,7,3497,1022.339770655,7,3497, NaN,9,0,27.762180212,7,3497,8.8888668,7,3506,22.296463431,7,3497,22.296464158,7,3497,1432.631403775,7,3497,-1.46507279,7,3506
2024-01-09T22:30:00.000Z,2.24993822,7,3506,1022.341733759,7,3506, NaN,9,0,27.764509897,7,3506,8.890484046,7,3510,22.298416711,7,3506,22.298417426,7,3506,1432.599828865,7,3506,-1.472235954,7,3510
2024-01-09T23:30:00.000Z,2.249987785,7,3504,1022.338404251,7,3504, NaN,9,0,27.760372203,7,3504,8.905522086,7,3509,22.295015188,7,3504,22.295015912,7,3504,1432.619427226,7,3504,-1.467092875,7,3509
2024-01-10T00:30:00.000Z,2.250347205,7,3499,1022.341663351,7,3499, NaN,9,0,27.764041069,7,3499,8.966127817,7,3505,22.297979697,7,3499,22.297980429,7,3499,1432.631331523,7,3499,-1.465860742,7,3505
2024-01-10T01:30:00.000Z,2.250091152,7,3499,1022.342196063,7,3499, NaN,9,0,27.764214718,7,3499,9.039069555,7,3508,22.298155659,7,3499,22.29815639,7,3499,1432.613678194,7,3499,-1.469789738,7,3508
2024-01-10T02:30:00.000Z,2.250345429,7,3500,1022.34884955,7,3500, NaN,9,0,27.771992771,7,3500,9.10122368,7,3505,22.304505876,7,3500,22.304506607,7,3500,1432.602452857,7,3500,-1.474488759,7,3505
2024-01-10T03:30:00.000Z,2.250222118,7,3498,1022.348938859,7,3498, NaN,9,0,27.771771984,7,3498,9.153312892,7,3506,22.304340843,7,3498,22.304341574,7,3498,1432.595344768,7,3498,-1.476065031,7,3506
2024-01-10T04:30:00.000Z,2.250137499,7,3502,1022.347775932,7,3502, NaN,9,0,27.770360765,7,3502,9.150062144,7,3508,22.303193692,7,3502,22.303194422,7,3502,1432.594771559,7,3502,-1.475772463,7,3508
2024-01-10T05:30:00.000Z,2.250279543,7,3500,1022.347225686,7,3500, NaN,9,0,27.769659829,7,3500,9.159214775,7,3506,22.302599637,7,3500,22.302600374,7,3500,1432.607546286,7,3500,-1.472956617,7,3506
2024-01-10T06:30:00.000Z,2.249752706,7,3503,1022.342643036,7,3503, NaN,9,0,27.764201884,7,3503,9.123679294,7,3511,22.298189138,7,3503,22.298189866,7,3503,1432.59111219,7,3503,-1.474722757,7,3511
2024-01-10T07:30:00.000Z,2.249944401,7,3506,1022.342693037,7,3506, NaN,9,0,27.764401426,7,3506,9.105560844,7,3509,22.298328217,7,3506,22.298328949,7,3506,1432.6035502,7,3506,-1.472155828,7,3509
2024-01-10T08:30:00.000Z,2.250536169,7,3495,1022.34711405,7,3495, NaN,9,0,27.770197597,7,3495,9.052693779,7,3504,22.303007942,7,3495,22.303008677,7,3495,1432.622066667,7,3495,-1.469778168,7,3504
2024-01-10T09:30:00.000Z,2.250575302,7,3493,1022.346997792,7,3493, NaN,9,0,27.770297681,7,3493,9.013090805,7,3502,22.303084831,7,3493,22.303085563,7,3493,1432.623895505,7,3493,-1.469298515,7,3502
2024-01-10T10:30:00.000Z,2.250195273,7,3501,1022.346131557,7,3501, NaN,9,0,27.769458698,7,3501,8.966288566,7,3507,22.302445173,7,3501,22.302445892,7,3501,1432.599852042,7,3501,-1.473869119,7,3507
